material_id,composition,E_f
mp-1177360,Li4 Mn3 V3 Fe2 O16,-2.169358755254516
mp-550320,Li4 C1 O4,-2.052676015648148
mp-850338,Li8 V2 Cr6 O16,-2.4229425795833333
mp-774492,Li4 Mn3 Ni2 Sn3 O16,-1.9235624797188016
mp-1221143,Na4 Li16 H40 N20,-0.5612440368606328
mp-774655,Li8 Cr2 Te4 W2 O24,-1.961664235333333
mp-753970,Li4 V3 Cr1 O8,-2.4569105008333327
mp-1174883,Li8 Mn2 Co4 O14,-1.8266323345545976
mp-753109,Li4 Fe2 Si1 O7,-2.2722426054166656
mp-1177246,Li4 V3 O8,-2.431949860888889
mp-774767,Li4 Nb2 V3 Cu3 O16,-2.235778446547619
mp-754228,Li4 Ni3 Sb1 O8,-1.7838285002083332
mp-1174351,Li8 Mn6 O14,-2.1258121339018885
mp-1177397,Li8 Mn6 Fe2 B8 O24,-2.4606783603663778
mp-776628,Li4 Ti1 V5 O12,-2.5327285189393938
mp-760943,Li4 V3 Ni3 Te2 O16,-1.948168358809523
mp-1174668,Li8 Mn2 Co4 O14,-1.8063321266974544
mp-760113,Li8 V6 P16 O58,-2.57134423540855
mp-758365,Li4 Fe3 Co2 Cu3 O16,-1.3634960029761902
mp-757702,Li4 Ti2 Nb3 Cr3 O16,-2.706039693928572
mp-753919,Li4 Co3 Cu1 O8,-1.6038455095833326
mp-1177443,Li4 Fe2 Cu3 Sn3 O16,-1.6619174906547616
mp-1174437,Li8 Mn2 Co4 O14,-1.825859903840312
mp-1174325,Li8 Mn2 Co4 O14,-1.783627825626026
mp-1174814,Li8 Mn2 Co4 O14,-1.8177140827688836
mp-1174783,Li8 Mn2 Co4 O14,-1.762063678840312
mp-777855,Li4 Nb1 Fe3 Cu2 P6 O24,-2.364284671029761
mp-1177463,Li8 Mn18 O36,-1.970056961764924
mp-770420,Li4 Ti3 Mn3 V2 O16,-2.6488013316830865
mp-759589,Li8 Ti4 Mn10 O24,-2.4554002784632685
mp-757313,Li16 V4 P8 O32,-2.649906191174604
mp-774825,Li8 Nb6 Co6 Te4 O32,-2.170281526845237
mp-1174347,Li8 Mn2 Co4 O14,-1.816809555268884
mp-1194700,Li16 Sn4 Se16,-1.1830506141898138
mp-756980,Li16 Y12 V4 O32,-3.012502495520833
mp-1174090,Li4 Mn1 Co3 O8,-1.7522180344540237
mp-756595,Li4 Mn5 Sn1 O12,-2.03742149672675
mp-774572,Li4 Mn3 V3 Ni2 O16,-2.089049107754516
mp-31890,Li16 Fe4 P8 O32,-2.614383665841268
mp-1302578,Li8 Mn6 Nb2 O16,-2.3282466676329028
mp-1177207,Li4 V5 Cr3 O16,-2.4387674076190486
mp-1174742,Li8 Mn2 Co4 O14,-1.7997148866974544
mp-774898,Li4 Mn2 Fe3 Sb3 O16,-1.950981421399835
mp-1174556,Li8 Mn2 Co4 O14,-1.869000143126026
mp-770744,Li4 Nb2 Fe3 Sn3 O16,-2.2673708692261902
mp-1174071,Li4 Mn1 Co3 O8,-1.778059141329024
mp-1177350,Li4 Mn5 Sb1 P6 O24,-2.47239623927114
mp-1307939,Li8 Co6 Ni2 O16,-1.6295279348958331
mp-849405,Li8 Cu4 Ni10 O24,-1.3165845921014487
mp-771545,Li4 Mn5 Co1 O12,-1.946997855135841
mp-757099,Li4 Mn1 Ni3 P4 O16,-2.4246080910655627
mp-752745,Li4 Mn1 Cr1 W2 O12,-2.1712763245632174
mp-756380,Li4 Ti3 Mn3 W2 O16,-2.58793791954023
mp-1174696,Li8 Mn2 Co4 O14,-1.857879769554598
mp-1174759,Li8 Mn2 Co4 O14,-1.821371243840312
mp-1174727,Li8 Mn2 Co4 O14,-1.8276784281260263
mp-1661499,Li8 Co6 Sb10 O32,-1.855680297797619
mp-779164,Li4 Fe2 Ni3 Te3 O16,-1.6288110590476188
mp-1177166,Li4 V5 Ni3 O16,-2.153631011190476
mp-758591,Li4 Mn3 Nb2 Ni3 O16,-2.1429339613259435
mp-779210,Li4 Mn3 Fe2 Cu3 O16,-1.6269091866830865
mp-1174186,Li4 Mn3 Co1 O8,-1.995386051070402
mp-758852,Li8 Mn6 P8 O32,-2.5590594476184387
mp-1174455,Li8 Mn2 Co4 O14,-1.805718150268884
mp-773519,Li4 Mn3 Fe1 P4 O16,-2.5900736437749248
mp-546202,Li4 C1 O4,-1.86164320787037
mp-772971,Li4 Ti3 Mn5 O16,-2.533872638321017
mp-776460,Li4 Fe1 W3 O12,-2.2072990926666654
mp-776660,Li4 Mn5 Fe1 P6 O24,-2.488868943021141
mp-755600,Li8 Mn2 F14,-3.0289516128136973
mp-1177425,Li4 Fe3 Co3 Te2 O16,-1.7194890266666667
mp-775869,Li8 Cr10 Sb2 O24,-2.2836668437878784
mp-778398,Li8 Mn2 Fe6 B8 O24,-2.3732286555387923
mp-775927,Li8 V2 Te2 W4 O24,-2.1874069232499984
mp-775442,Li4 V3 Ni3 Sn2 O16,-2.054685689761904
mp-769497,Li8 Ti2 V16 O36,-2.526566406505377
mp-1205261,Li16 Fe4 C24 Cl4 O84,-0.9603818023737366
mp-758340,Li8 Mn6 Sn4 O20,-2.097821845901391
mp-764005,Li4 Ti1 V3 O8,-2.609299407291667
mp-768700,Li8 Cr6 Ni2 O16,-2.1752992342708337
mp-764443,Li4 Mn3 Fe3 W2 O16,-2.055656292754514
mp-1177218,Li8 V6 P16 O58,-2.5700163591585503
mp-1174704,Li8 Mn2 Co4 O14,-1.8094079516974548
mp-1367753,Li4 V4 O3 F9,-2.140591288916667
mp-778220,Li4 V3 Cr2 Fe3 O16,-2.192207609404762
mp-1645496,Li8 Co10 Sn2 O24,-1.6362927981060609
mp-760290,Li4 Mn3 Fe3 W2 O16,-2.008505049540229
mp-774292,Li8 Mn6 Sn6 Te4 O32,-1.99960447751642
mp-767219,Li8 Ti8 Mn2 Co8 O36,-2.353681247083796
mp-803574,Li8 Al2 Cr6 O16,-1.1166676270833324
mp-768991,Li8 Bi4 C8 S2 O32,-1.946238573734567
mp-774623,Li16 Sn4 P8 O32,-2.5635323161746024
mp-1174113,Li4 Mn1 Co3 O8,-1.7522293200790235
mp-1177427,Li4 Mn3 Nb1 Fe2 P6 O24,-2.506506718874589
mp-768692,Li8 Cr2 Fe6 O16,-2.0548970511458338
mp-1020666,Li8 P4 O14,-2.198519920009156
mp-768583,Li8 Mn2 V2 P6 O24,-2.670493267628234
mp-1223569,Li4 Zr8 V3 P9 O48,-3.09069487979332
mp-1177236,Li4 V3 Ni1 P4 O16,-2.5636384989965992
mp-756312,Li4 Mg1 Ni3 O8,-1.7029540117708324
mp-11737,Li8 Si2 O8,-2.672970693703702
mp-777759,Li4 Nb2 Cr3 Ni3 O16,-2.189790229761903
mp-752986,Li4 Cu1 Ni3 O8,-1.4661482164583326
mp-763698,Li4 Nb3 V3 Co2 O16,-2.457701349761904
mp-1305992,Li8 Ni6 Sb2 O16,-1.785817274895833
mp-766540,Li16 Ti4 S16,-1.546775559351848
mp-1174464,Li8 Mn2 Co4 O14,-1.803548802411741
mp-771149,Li16 Co4 O16,-1.7656814812037038
mp-756718,Li8 Bi4 O10,-1.8929470978030305
mp-774281,Li4 Fe3 Ni2 Sn3 O16,-1.7472406292261895
mp-763275,Li4 Co3 Cu2 Sb3 O16,-1.6585543640476197
mp-1174237,Li8 Co6 O14,-1.6496110189880946
mp-765573,Li8 Zr6 O16,-3.147725508222222
mp-755815,Li4 Cr1 Fe3 O8,-2.054530402083333
mp-1177518,Li4 Mn2 Ni3 Sn1 P6 O24,-2.3791563405513125
mp-1311406,Li8 Mn6 Nb2 O16,-2.3297834098204024
mp-1569036,Li8 Fe2 Te2 W4 O24,-2.072103968249999
mp-774947,Li8 Ti4 Co14 O36,-1.8159268685483865
mp-775298,Li4 Mn2 Cr3 Sn3 O16,-2.163704519078408
mp-4804,Li8 Te2 O10,-2.1020935767500006
mp-761155,Li4 Co3 Ni3 W2 O16,-1.731418004404762
mp-1177322,Li4 Nb2 Fe3 Sb3 O16,-2.132109381904761
mp-765980,Li8 Cu2 Si4 O14,-2.554274757202381
mp-1318717,Li8 Mn6 Nb2 O16,-2.3205141004454024
mp-780492,Li4 V1 P6 H8 O22,-2.226676280882695
mp-1177389,Li4 Mn3 Cr2 Sn1 P6 O24,-2.492293500749589
mp-774845,Li4 Ti2 Co3 Sn3 O16,-2.204184041607143
mp-1211793,Li8 Au2 S8,-0.7791974934317144
mp-851113,Li8 V6 P16 O58,-2.571659638931277
mp-754688,Li4 Co3 O1 F11,-2.4746808830701745
mp-776176,Li4 Ti3 V3 Cu2 O16,-2.5210736769047606
mp-1177221,Li4 V3 Fe3 W2 O16,-2.1839211415476183
mp-9308,Li16 Zr4 F32,-3.549735740128205
mp-752916,Li4 V3 Fe2 O10,-2.2157118988596487
mp-771179,Li4 Nb5 Cr3 O16,-2.57809532297619
mp-758615,Li8 Cr4 Si6 O20,-2.725611767543859
mp-19117,Li8 Mo2 O10,-2.261947287833334
mp-754975,Li4 Cr2 Ni3 Te3 O16,-1.738315657261904
mp-754045,Li4 Mn2 Cr3 Fe3 O16,-1.981422908542693
mp-863409,Li4 Fe1 Co3 P4 O16,-2.3921551382823125
mp-1174845,Li8 Mn2 Co4 O14,-1.695749024554598
mp-756991,Li4 Co2 Cu3 Sb3 O16,-1.6042007619047618
mp-1174337,Li8 Mn6 O14,-2.1407236714018887
mp-1174436,Li8 Mn2 Co4 O14,-1.7244354724117403
mp-1174755,Li8 Mn2 Co4 O14,-1.8022213666974556
mp-775998,Li4 Cr1 Bi1 Te2 O12,-1.843175725333333
mp-776021,Li4 Sb1 Te3 O12,-1.815703977166666
mp-754740,Li4 Nb2 V3 Co3 O16,-2.3112343090476197
mp-758960,Li8 Ti4 Fe10 O24,-2.2608955399999995
mp-772990,Li4 Ti2 V3 Cr3 O16,-2.65605466
mp-776751,Li4 V5 Co3 O16,-2.1652290444047617
mp-1222529,Li16 Ge4 S16,-1.2835304906481473
mp-1101898,Li4 Ce3 Ge4,-0.6028696157575747
mp-780652,Li8 V6 P16 O58,-2.57042735040855
mp-1664575,Li8 Co6 Sn10 O32,-1.9290998426190475
mp-759877,Li4 Cu1 F7,-2.6670386992361146
mp-781593,Li4 Co5 Te3 O16,-1.5743199372619034
mp-760932,Li4 Ti3 Fe3 Cu2 O16,-2.176813419047619
mp-760000,Li12 Ti15 V3 O36,-2.9974605628787883
mp-1177446,Li4 Fe2 Ni3 Te1 P6 O24,-2.2534559151964277
mp-775913,Sr8 Li32 Ni8 O32,-1.9980381035833328
mp-754090,Li4 Fe2 Te1 W1 O12,-1.8457284604999984
mp-1177412,Li4 Mn3 Fe2 Sn1 P6 O24,-2.4531469867495885
mp-1174294,Li8 Mn6 O14,-2.137965638544746
mp-1174772,Li8 Mn2 Co4 O14,-1.8300695670545972
mp-1177208,Li8 V6 P16 O58,-2.5690449043858234
mp-755967,Li4 Mn3 Fe1 B4 O12,-2.461319403491378
mp-764048,Li4 Fe2 Ni3 Sb3 O16,-1.796648891190477
mp-780283,Li8 V6 O2 F22,-3.114708759649123
mp-768884,Li8 B4 O10,-2.580047364015151
mp-769008,Li8 Bi6 O16,-1.7481450885555556
mp-755682,Li8 Fe2 O6 F2,-2.16262176148148
mp-773518,Li4 Cr3 Fe3 Te2 O16,-1.97852924595238
mp-1174697,Li8 Mn2 Co4 O14,-1.8198336245545972
mp-765998,Li4 Mn8 O9 F7,-2.4331121322064857
mp-1185200,Li3 Au1,-0.3988906624999995
mp-759452,Li3 Ni8 O4 F12,-2.105590885555555
mp-1203033,Li12 B32 O60,-2.527719131955128
mp-763832,Li12 Mn4 P4 C4 O28,-2.4175750163518384
mp-1392663,Li3 Mn2 Fe2 O8,0.3565264796091943
mp-764741,Li3 Fe8 B8 O24,-2.2418393210077507
mp-765400,Li6 Cr2 C6 O18,-2.09051231
mp-766707,Li12 Co4 P4 C4 O28,-2.267540889587913
mp-759320,Li9 Mn9 P12 O48,-2.507768970860175
mp-772750,Li6 Mg2 P2 C2 O14,-2.58178352304945
mp-758173,Li6 Fe4 Si4 O16,-2.5132514363333325
mp-771029,Li6 Fe2 B2 As2 O14,-2.176662329166666
mp-2913178,Li3 Mn1 F6,-2.946482897293103
mp-26489,Li6 Cr4 P6 O24,-2.6213969454464268
mp-1275879,Li6 Ti2 V4 O12,-2.6564387915277785
mp-757579,Li12 Fe4 P8 O32,-2.482510095841836
mp-774336,Li12 Bi4 S12,-1.1102059349999993
mp-1247005,Li12 V4 N8,-0.5796243871726171
mp-752801,Li3 Mn2 C4 O12,-2.0080727255172417
mp-758362,Li12 Ti8 P12 O48,-2.835987701779761
mp-1223319,Li3 U7 As5 O35,-2.8355127047999984
mp-764163,Li3 Fe1 O4,-1.7612794249999988
mp-1398000,Li3 V1 O3 F2,-1.3359674308333338
mp-556799,Li12 In4 B8 O24,-2.5273114274999995
mp-799530,Li3 Mn5 O1 F11,-1.5796246907327585
mp-759124,Li6 Co4 Si4 O16,-2.3995210773333326
mp-863396,Li6 V6 P16 O58,-2.521675518712625
mp-756651,Li6 Mn2 P2 C2 O14,-2.2066039486595312
mp-759246,Li3 Co4 O8,-1.5001141873333323
mp-1211105,Li3 As1 F6,-2.600077274249999
mp-1177904,Li3 Co4 O8,-1.5139580819999992
mp-775132,Na2 Li6 Fe8 Si16 O48,-2.743682094784482
mp-25891,Li12 Ni4 P8 O32,-2.379787647627551
mp-6765,Li12 Al4 Ge4 O20,-2.63029442525
mp-1277232,Li6 Cr2 Co4 O12,-1.9061805670833332
mp-1174290,Li6 Mn2 Co2 O10,-1.7525451700431034
mp-757992,Li12 P8 W4 O32,-2.53603412637755
mp-11489,Li3 Pd1,-0.2708169250000001
mp-775486,Li12 Sb8 P12 O48,-2.4535405080714283
mp-829755,Li12 Mn4 V4 P12 O48,-2.5802838453429797
mp-867584,Li3 Co13 O16,-1.3486809118749994
mp-1173984,Li6 Mn2 Co2 O10,-1.9551117550431043
mp-1301147,Li6 Mn2 Co6 O16,-1.672424779528736
mp-753509,Li6 Mn2 O2 F8,-2.8313310068534485
mp-1174084,Li6 Mn2 Co2 O10,-1.8455675470431048
mp-770381,Li6 V6 B4 O20,-2.5468135557407408
mp-774742,Li12 Sc8 P12 O48,-3.1175659313214275
mp-1185280,Li6 Te2,-0.8148180629166668
mp-773135,Li6 Cu6 P4 O16,-2.0595987952678563
mp-849619,Li3 Fe8 B8 O24,-2.253066404728682
mp-1222709,Li3 Cu2 O4,-1.5827964788888886
mp-1177888,Li6 Mn8 P16 O56,-2.441737157299232
mp-764708,Li12 Mn4 Fe4 Co4 P12 O48,-2.4901154465171245
mp-1246635,Li24 Mn8 N16,-0.5867348441102239
mp-765488,Li6 V6 P16 O58,-2.5243871055730893
mp-1222545,Li3 Ti8 O16,-3.278365283950617
mp-755972,Li3 Ni4 O8,-1.355432507333334
mp-766584,Li12 V4 P4 C4 O28,-2.411765167472527
mp-25837,Li12 Cr8 P12 O48,-2.628807795696426
mp-753166,Li3 Co2 C4 O12,-1.825157838095238
mp-1666401,Li6 Mn2 V8 O24,-2.377219736646551
mp-756789,Li12 V4 Si24 O60,-3.0183612956
mp-780606,Li6 Cr4 P6 O24,-2.664970962196427
mp-764815,Li3 Fe8 B8 O24,-2.252189008914728
mp-1111685,Li3 Ru1 F6,-2.419535520875
mp-1399132,Li3 Ti2 Fe2 O8,0.2315972175555562
mp-849626,Li6 Mn8 P16 O56,-2.4453987214852777
mp-753590,Li3 Fe3 Co1 O8,-1.7791992153333325
mp-542665,Li3 V6 O13,-2.417389911704546
mp-753063,Li6 Cu2 F12,-2.600471927
mp-1177546,Li12 Mn4 V4 P12 O48,-2.64075295121798
mp-758393,Li6 Ti4 P6 O24,-2.8314343290297623
mp-777528,Li6 V2 F12,-3.1609467995000005
mp-1399250,Li3 Co2 Cu3 O10,0.7961097324999997
mp-774897,Li6 Mn4 Cr2 O12,-2.21245423382184
mp-768288,Li12 Fe4 S12,-1.0947829664285709
mp-15999,Li6 Au2 S4,-1.188375173437502
mp-1303680,Li6 Co8 O16,-1.5369024096666664
mp-27417,Li12 In4 O12,-2.0493524773809524
mp-766671,Li12 Ni4 P4 C4 O28,-2.2748890115109885
mp-676109,Li18 In6 Cl36,-1.8723554916666665
mp-1280055,Li3 V2 O3 F3,-2.793445294545454
mp-771345,Li12 Ni4 P4 C4 O28,-2.283055501510989
mp-770939,Li12 Fe4 As4 C4 O28,-2.034022128846153
mp-775205,Li12 Mn4 P8 H4 O32,-2.5107813877311163
mp-764931,Li12 Mn4 Fe4 Co4 P12 O48,-2.4900070381837898
mp-28628,Li6 Fe2 N4,-0.5139934816666667
mp-1222601,Li3 Al2 Co1 O6,-2.611606139583333
mp-777730,Li12 Bi4 B32 O60,-2.652421222438272
mp-756892,Li3 Co2 Si2 O8,-2.3593210806666662
mp-31372,Li3 V6 O13,-2.3955009394318183
mp-1094159,Li3 Mg1,-0.0223641137500001
mp-780655,Li6 Mn8 B8 O24,-2.458101522103947
mp-1174052,Li6 Mn2 Co2 O10,-1.938873720543104
mp-1337136,Li3 V4 O7 F5,-1.512689163421052
mp-778748,Li24 Fe8 B8 O32,-2.2391010949074075
mp-759184,Li12 V4 F20,-3.035990205555556
mp-1177607,Li12 Mn4 Fe4 Co4 P12 O48,-2.2298227502076
mp-766694,Li12 Ni4 P4 C4 O28,-2.272664982664834
mp-754230,Li12 Si4 Ni4 O20,-2.2580457122499995
mp-17774,K8 Li12 Ga4 O16,-2.0504791041999995
mp-1279201,Li6 Cr2 Co4 O12,-1.9042429875000009
mp-759567,Li6 V6 P16 O58,-2.513565359526578
mp-1197175,K2 Li6 Ca14 Ti4 Si24 O76,-3.234179165538359
mp-776601,Li12 Fe4 B32 O60,-2.6497513483641986
mp-771220,Li3 Ti1 Co2 O6,-2.1996289681944443
mp-1663732,Li12 Fe4 O12,-1.934413465
mp-1245736,Li24 Mo8 N16,-0.4812318018750001
mp-801461,Li12 V4 O4 F20,-1.485513381
mp-26525,Li6 Ni6 P8 O32,-2.187843875906593
mp-760328,Li6 Co2 Ni6 O16,-1.218961017666666
mp-753131,Li3 Ti4 O8,-3.041297542222222
mp-1307408,Li6 Y2 Ni4 O12,-2.0027127783333327
mp-849652,Li3 Ti2 Cu3 O10,-2.04350721287037
mp-560088,Cs2 Li3 F5,-2.96471124725
mp-756569,Li6 Cr2 O8,-2.1024154349999997
mp-755051,Li3 Cr2 Fe1 O6,-2.245668812083333
mp-26201,Li6 Co6 P8 O32,-2.2540352282142866
mp-753677,Li6 Bi2 S6,-1.1658841317857136
mp-976060,Li3 C1,0.4751591081249997
mp-850185,Li6 Bi2 P4 O16,-2.508701644234693
mp-1177599,Li12 Mn4 V4 P12 O48,-2.6007651697179788
mp-761213,Li3 Fe8 B8 O24,-2.2488284233333324
mp-756258,Li3 Co4 Cu1 O8,-1.4739505587499997
mp-768190,Li6 Mg2 P2 C2 O14,-2.586064007664834
mp-1275606,Li6 Mn4 Co2 O12,-1.9974645321551725
mp-1333053,Li3 V4 O3 F9,-1.788205978684211
mp-1290720,Li6 Mn8 Sn2 O16,-2.081695253232759
mp-1174108,Li6 Co4 O10,-1.6616752857499997
mp-770586,Li12 Al4 Cr4 O20,-2.5346165805
mp-780675,Li12 Mn4 V4 P12 O48,-2.635240002717979
mp-760345,Li6 Ti2 Fe6 O16,-2.222920715555555
mp-759099,Li9 Sb3 P6 O24,-2.4985514616156457
mp-759167,Li3 Fe8 B8 O24,-2.2448712921705427
mp-1177638,Li6 Mn8 B8 O24,-2.459638858625687
mp-759650,Li6 Bi6 P8 O32,-2.423291371098901
mp-763752,Li3 Mn2 Ni2 O8,-1.3648269843908054
mp-753741,Li12 Cu4 S8,-1.1284296475520808
mp-755011,Li3 Cr2 Fe2 O8,-2.0599735493333315
mp-586092,Li12 Fe20 O32,-1.7761481428124997
mp-1177679,Li6 Fe4 Si4 O16,-2.5162031003333323
mp-1282801,Li6 Mn2 Co6 O16,-1.680870811862069
mp-760041,Li12 Co4 P4 C4 O28,-2.260991182857143
mp-977188,Li6 Dy2,0.2125093074999995
mp-1177609,Li6 Mn10 P12 O48,-2.457145951908217
mp-1293179,Li8 Co6 Ni2 O16,-1.6248705773958338
mp-1177627,Li16 Cr8 C16 S4 O64,-2.0576174726234573
mp-757193,Li4 Cr3 Ni1 P4 O16,-2.5098973243537404
mp-758172,Li8 Ni6 O4 F12,-2.398594396222222
mp-756871,Li4 Ni3 Te1 O8,-1.726159394374999
mp-850958,Li4 Mn3 Fe1 B4 O12,-2.4595225609913776
mp-1174434,Li8 Mn2 Co4 O14,-1.8555195784831693
mp-1177226,Li8 V6 P16 O58,-2.5741985422267315
mp-777429,Li8 Mn6 Fe2 B8 O24,-2.4598129341163784
mp-777897,Li4 Ti2 V3 Cu3 O16,-2.263208095
mp-771356,Li4 V3 Co1 O8,-2.2840601989583327
mp-770515,Li8 Co4 C8 S2 O32,-1.825353276882716
mp-764753,Li16 V4 O12 F8,-2.676536831833334
mp-756543,Li4 Fe1 Co5 O12,-1.562582225151514
mp-756039,Li4 Mn3 V2 Cu3 O16,-1.8558928273973727
mp-1174720,Li8 Mn2 Co4 O14,-1.6982120341974547
mp-757051,Li4 Mn3 Cr3 Ni2 O16,-1.9560695398973729
mp-753645,Li4 Mn3 Fe2 O10,-1.978886730111918
mp-752993,Li4 Mn3 Ni3 W2 O16,-1.9731097048973727
mp-771394,Li4 Ti3 Mn3 Cr2 O16,-2.599913846683087
mp-777746,Li8 Mn6 Fe2 B8 O24,-2.460947882658045
mp-765052,Li4 Co3 Cu3 Te2 O16,-1.5010234763095238
mp-851253,Li8 V6 P16 O58,-2.572221903249459
mp-1177472,Li8 Co2 B4 O12,-2.3758676005128203
mp-765043,Li8 V6 P16 O58,-2.567982268704004
mp-774248,Li4 Ni3 Sb5 O16,-1.8305618897619047
mp-1647689,Li8 Ti2 Co10 O24,-1.8092994487121208
mp-766581,Li16 Ti4 S16,-1.4880368174074077
mp-758786,Li8 V2 O6 F4,-2.670988513583334
mp-758854,Li4 Fe3 Ni3 O12,-1.5056293542424235
mp-30254,Ba3 Li4 Sn8,-0.5190100262222198
mp-759127,Li8 Mn10 Fe4 O24,-1.999876159912544
mp-768100,Li8 Ti6 Mn8 Cr4 O36,-2.507647284195402
mp-753172,Li8 Cr10 O20,-2.324673583596492
mp-1177252,Li32 Ti8 O32,-2.6276116681018515
mp-804103,Li16 Cr4 O20,0.2769037304166659
mp-1174023,Li4 Mn1 Co3 O8,-1.6697065475790236
mp-774826,Li4 Mn3 Nb2 V3 O16,-2.4860505438259444
mp-1174312,Li8 Mn6 O14,-2.1380210349733173
mp-1177314,Li8 Nb2 Cr2 Te4 O24,-2.1636542903333336
mp-758387,Li4 Co15 O28,-1.3274917517730485
mp-1222609,Li4 Mn1 Co2 Ni1 O8,-1.7547984638290224
mp-768934,Li8 Cr6 Co2 O16,-2.229061436770833
mp-1174459,Li8 Mn2 Co4 O14,-1.801564291340312
mp-1174503,Li8 Mn2 Co4 O14,-1.8440634370545976
mp-1177200,Li8 V6 P16 O58,-2.570568707226732
mp-1147721,Li8 Zn2 P4 S16,-1.0603709891746027
mp-1309272,Li8 Mn6 Sb2 O16,-2.099564280132902
mp-1195718,Li16 Sn4 S16,-1.2737530939814812
mp-780117,Li8 Co2 O6 F2,-2.0595617864814817
mp-776777,Li4 Cr1 Co2 Ni3 P6 O24,-2.275351350029762
mp-774653,Li4 Mn3 Cu2 Sn3 O16,-1.839058374004516
mp-753457,Li4 Mn3 O1 F11,-2.826959345375076
mp-567219,Li4 Ca3 Si2 N6,-1.1293726282222225
mp-776175,Li4 Ti3 V2 Sn3 O16,-2.5746415295833325
mp-643259,Li8 H6 Cl2 O6,-1.8534742881439383
mp-1095406,Ba3 Li4 Sb4,-0.953103253939393
mp-775695,Li4 Mn3 V2 Sb3 O16,-2.1479521327545155
mp-1307386,Li8 Ti2 Co6 O16,-2.066022661979166
mp-762292,Li4 V5 O10,-2.455293309385964
mp-759339,Li32 Co8 O32,-1.7604483716203705
mp-787524,Li8 Fe2 W6 O24,-2.2092555589166656
mp-1177391,Li4 Mn1 V3 O8,-2.3822448469540216
mp-1299574,Li4 Co2 O1 F7,-2.640908592738096
mp-757257,Li4 Cr1 Co3 P4 O16,-2.413452291496598
mp-753521,Li4 Fe3 Sb5 O16,-1.8853500919047608
mp-1174463,Li8 Mn6 O14,-2.032581347116174
mp-1174018,Li8 Mn2 Co6 O16,-1.7588978522665233
mp-1640620,Li8 Ti2 Co10 O24,-1.8119646280303023
mp-764765,Li4 Nb3 Ni3 Sb2 O16,-2.2075179858333334
mp-768894,Li8 Cr6 Fe2 O16,-2.2667644205208326
mp-1396411,Li4 Mn3 Nb1 O8,-1.9244979960704027
mp-775705,Li4 Ti2 Fe3 Sn3 O16,-2.31078639375
mp-752847,Li8 Fe6 O4 F12,-2.529951871888889
mp-1222663,Li4 Ca3 Nb6 O20,-2.9430098361616155
mp-1174475,Li8 Mn2 Co4 O14,-1.804781662768884
mp-754105,Li4 Ti1 Cr1 O6,-2.595401383472222
mp-765617,Li4 Fe2 Cu3 Te3 O16,-1.52774667797619
mp-757190,Li4 Cr3 Ni3 Te2 O16,-1.888666739880952
mp-756524,Li8 Nb2 Cr10 O24,-2.4336595146969686
mp-754620,Li4 Ti1 Mn5 O12,-2.22733354892372
mp-1315046,Li8 Mn6 Sb2 O16,-2.1057206520079026
mp-777668,Li4 Ti3 Co3 Sn2 O16,-2.3815878419047616
mp-758838,Li8 Mn10 Ni4 O24,-1.929218531216891
mp-1177408,Li4 Fe5 Sb1 O12,-1.832597222878788
mp-1287572,Li8 Co6 Ni2 O16,-1.6099145389583338
mp-779209,Li4 Nb3 Fe3 Te2 O16,-2.222988612023809
mp-754571,Li4 Co7 O2 F14,-2.361471611975308
mp-1177383,Li8 V6 P16 O58,-2.5709200413176414
mp-1663956,Li8 Ti4 Co6 Sn6 O32,-2.1985339280357143
mp-756628,Li8 Nb2 O8,-2.405569518148148
mp-26901,Li8 Fe2 P4 O18,-2.4494445078199405
mp-1177164,Li16 V4 As8 O36,-2.1801034233333336
mp-1290471,Li8 Ni6 Bi2 O16,-1.6162473039583327
mp-531376,Li16 Mn12 Cl40,-1.7877301019185243
mp-850537,Li4 V3 Fe2 Sb3 O16,-2.139433987619049
mp-757526,Li4 V3 Co3 W2 O16,-1.9368358676190476
mp-779008,Li16 Mn12 O32,-2.0924313278084297
mp-1174833,Li8 Mn2 Co4 O14,-1.6778984481260264
mp-774669,Li4 V2 Cr3 Sn3 O16,-2.292847277083333
mp-1174580,Li8 Mn2 Co4 O14,-1.8210034863403115
mp-778007,Li8 Mn6 Fe2 B8 O24,-2.461174928074712
mp-771498,Li4 Ti3 Fe5 O16,-2.357173432619047
mp-772168,Li4 Fe3 Ni5 O16,-1.294846450476191
mp-26369,Li16 Ni4 P8 O32,-2.5505091410079364
mp-1174507,Li8 Mn2 Co4 O14,-1.823815215268884
mp-1174790,Li8 Mn2 Co4 O14,-1.806839366697455
mp-801578,Li4 V1 Fe3 O8,-1.9570037102083333
mp-1174610,Li8 Mn2 Co4 O14,-1.836348483483169
mp-851256,Li8 V6 P16 O58,-2.5701982613176413
mp-1297766,Li8 Ti2 Co6 O16,-2.077010418854166
mp-756727,Li4 Nb1 Co3 O8,-2.0257945414583327
mp-773086,Li8 Mn6 Sb2 O16,-2.0917337026329026
mp-757628,Li8 Mn10 O20,-2.0726702251572906
mp-774787,Li4 Mn3 Sn2 Sb3 O16,-2.0441681159688017
mp-1174318,Li8 Mn2 Co4 O14,-1.8077932284831693
mp-1147728,Li32 Zn8 P16 S64,-1.0608312559246031
mp-775279,Li4 Mn3 Cu3 Sb2 O16,-1.7737449316830884
