material_id,formula_pretty,composition,E_f,E_g
mp-1110858,K2AgMoCl6,K2 Ag1 Mo1 Cl6,-1.4063379781666796,1.0353
mp-1112229,K2LuCuCl6,K2 Lu1 Cu1 Cl6,-1.9507355066666676,2.4709000000000003
mp-758597,K2TiSi3(HO5)2,K8 Ti4 Si12 H8 O40,-2.8323281519629626,3.4247
mp-9763,K2NbCuS4,K4 Nb2 Cu2 S8,-1.2933897643124999,1.9582
mp-571473,K2Sm2As2Se9,K16 Sm16 As16 Se72,-1.2721694141229174,1.0577
mp-642655,K2GdF5,K8 Gd4 F20,-3.7227808527500006,0.24239999999999995
mp-9003,K2NbCuSe4,K4 Nb2 Cu2 Se8,-1.1693720467343751,1.6164
mp-675562,K2ThF6,K4 Th2 F12,-3.8598367663888857,6.6619
mp-1223667,K2BaSnTe4,K2 Ba1 Sn1 Te4,-1.1610643970208323,0.8921000000000001
mp-1212046,K2HoCl5,K8 Ho4 Cl20,-2.4143879346875003,4.9925999999999995
mp-698292,K2ZrCdH16(CO3)8,K2 Zr1 Cd1 H16 C8 O24,-1.6024689395096159,2.9671000000000003
mp-1198935,K2Na2Sm4Ta2O13,K4 Na4 Sm8 Ta4 O26,-3.2840607706271863,3.9737999999999998
mp-1244512,K2CoPb(NO2)6,K2 Co1 Pb1 N6 O12,-1.027498137477273,1.0766
mp-672372,K2S5,K8 S20,-0.6392902473660718,1.1703
mp-1181389,K2W2O15,K4 W4 O30,-0.8333584419473681,0.0
mp-6586,K2NaAlF6,K2 Na1 Al1 F6,-3.444772644087931,6.8580000000000005
mp-1110829,K2NaSbF6,K2 Na1 Sb1 F6,-2.8643559230879307,3.9986000000000006
mp-654372,K2CoCl4,K48 Co24 Cl96,-1.726669217488095,0.8147
mp-1207213,K2LiCuF6,K2 Li1 Cu1 F6,-2.6061145382833333,0.9248000000000001
mp-504806,K2Li14Pb3O14,K2 Li14 Pb3 O14,-1.9057361074595953,1.9157000000000002
mp-11014,K2TeOF4,K4 Te2 O2 F8,-2.6022950292083338,4.8881
mp-1112072,K2ErAuCl6,K2 Er1 Au1 Cl6,-2.0014386414499996,2.1632
mp-1197982,K2LiIn(MoO4)3,K4 Li2 In2 Mo6 O24,-2.1380834786578955,3.7750999999999997
mp-579637,K2In2Sb3,K16 In16 Sb24,-0.41749398683333233,0.8028
mp-1111136,K2RbAuCl6,K2 Rb1 Au1 Cl6,-1.4986426741999999,0.1648
mp-1236214,K2LiS2(O2F)2,K2 Li1 S2 O4 F2,-2.073337303439393,0.6568999999999999
mp-1021516,K2Sn,K2 Sn1,0.09002185016666726,0.0
mp-1110755,K2RbPrCl6,K2 Rb1 Pr1 Cl6,-2.361911414366666,4.349600000000001
mp-1110869,K2LiBiCl6,K2 Li1 Bi1 Cl6,-1.8998317347833336,3.6182000000000003
mp-1197944,K2CeS3O13,K8 Ce4 S12 O52,-2.1697031714210517,0.39449999999999996
mp-771961,K2WO4,K8 W4 O16,-2.236573921357144,4.6319
mp-1213013,K2H4IO5,K4 H8 I2 O10,-0.8132060147500001,0.11499999999999999
mp-1195099,K2Si3SnO10,K8 Si12 Sn4 O40,-2.5614277970000003,0.9085
mp-1212084,K2CeI5,K8 Ce4 I20,-1.7040076627499987,0.1842999999999999
mp-1112210,K2AlHgCl6,K2 Al1 Hg1 Cl6,-1.5673480706250047,0.0
mp-14334,K2RbPdF5,K4 Rb2 Pd2 F10,-2.5174348966111113,2.2313
mp-1223710,K2(TaS2)3,K4 Ta6 S12,-1.4859930346818144,0.0
mp-1111673,K2LiGdCl6,K2 Li1 Gd1 Cl6,-2.293275287416667,2.8434
mp-1201387,K2GeB4O11,K4 Ge2 B8 O22,-2.1130427540925925,0.7281
mp-1224035,K2SrCl4,K4 Sr2 Cl8,-2.399653508928568,5.0062999999999995
mp-557603,K2MoH2(CO4)2,K8 Mo4 H8 C8 O32,-1.812751823133333,3.1134
mp-756647,K2YPCO7,K4 Y2 P2 C2 O14,-2.7743800895119044,4.2179
mp-560240,K2SbPO6,K8 Sb4 P4 O24,-2.3952802999142846,2.5161000000000002
mp-1191175,K2Fe(PSe3)2,K4 Fe2 P4 Se12,-0.7412777411680196,0.5268000000000002
mp-7642,K2AgAs,K4 Ag2 As2,-0.384078838416666,1.0719
mp-1112466,K2GaAgI6,K2 Ga1 Ag1 I6,-0.9810437153666666,0.0
mp-1201289,K2CaZrH16(CO3)8,K2 Ca1 Zr1 H16 C8 O24,-1.6918088085480758,3.0774999999999997
mp-1111589,K2TlAsBr6,K2 Tl1 As1 Br6,-1.379021305533334,1.5711
mp-1110856,K2CuSbCl6,K2 Cu1 Sb1 Cl6,-1.3379690832499989,0.6278999999999999
mp-1112087,K2SmAgCl6,K2 Sm1 Ag1 Cl6,-1.9944029222500006,3.5685
mp-569952,K2CuCl3,K8 Cu4 Cl12,-1.62601347125,2.0520000000000005
mp-722288,K2CoH4(SeO5)2,K2 Co1 H4 Se2 O10,-0.5449617536414473,0.31389999999999996
mp-728393,K2Zr2Cu(OF2)6,K4 Zr4 Cu2 O12 F24,-2.102799413891304,0.0
mp-690515,K2CoH2(SeO5)2,K2 Co1 H2 Se2 O10,-1.378339879805146,1.0581
mp-696384,K2CuH4(Cl2O)2,K4 Cu2 H8 Cl8 O4,-1.4611065045769225,0.6993
mp-1211716,K2TiGe(PO5)2,K8 Ti4 Ge4 P8 O40,-2.76519762216369,3.2283999999999997
mp-542671,K2Mo(I2O7)2,K4 Mo2 I8 O28,-1.3053341283095243,2.7181
mp-1112316,CsK2GaF6,Cs1 K2 Ga1 F6,-2.9591419056655175,5.3211
mp-944271,K2Fe2(SO4)3,K8 Fe8 S12 O48,-1.8457676676052623,0.6839000000000004
mp-1196918,K2TaF7,K8 Ta4 F28,-3.419174573483333,5.5706
mp-1180950,K2TlCl5O2,K8 Tl4 Cl20 O8,-0.8490678252833337,0.37629999999999997
mp-1110891,K2NaSbBr6,K2 Na1 Sb1 Br6,-1.5993105965879302,2.5456
mp-1211794,K2NaO2,K2 Na1 O2,-0.38705487217586165,0.0
mp-1197427,K2CaSi4O15,K8 Ca4 Si16 O60,-2.029724693727272,0.0
mp-1212050,K2HoNb5O15,K4 Ho2 Nb10 O30,-3.0576778589999996,1.8644000000000003
mp-1110952,K2AgBiI6,K2 Ag1 Bi1 I6,-1.0270153056166667,0.8096000000000001
mp-556279,K2Ni2(MoO4)3,K8 Ni8 Mo12 O48,-1.9377092794473687,3.2782
mp-722979,K2Zn(H2N)4,K4 Zn2 H16 N8,-0.4405536789666674,1.98
mp-3379,K2SbF5,K4 Sb2 F10,-2.919184834937501,4.6778
mp-1111986,K2LuAgCl6,K2 Lu1 Ag1 Cl6,-2.1427076952833324,3.6296
mp-2231197,K2Na2MgNb2(OF5)2,K2 Na2 Mg1 Nb2 O2 F10,-2.989788102224138,0.0
mp-1112058,K2YAuBr6,K2 Y1 Au1 Br6,-1.6465812276500145,1.8861999999999999
mp-1111983,K2InAuCl6,K2 In1 Au1 Cl6,-1.5476686631166665,0.0
mp-1180943,K2HgCl4O,K8 Hg4 Cl16 O4,-0.9955235508750007,0.8828999999999999
mp-15415,K2GaAs2,K16 Ga8 As16,-0.47799325940000087,1.243
mp-644841,K2Pd(NO2)4,K8 Pd4 N16 O32,-1.0428789092999997,2.137
mp-1112414,K2TlAuCl6,K2 Tl1 Au1 Cl6,-1.4204483127833343,0.0
mp-1195062,K2Na2H16XeO14,K4 Na4 H32 Xe2 O28,-1.123832365064531,0.9084999999999999
mp-558532,K2PtN3(ClO2)3,K4 Pt2 N6 Cl6 O12,-1.1898002486333326,2.7133
mp-23471,K2RuCl6,K2 Ru1 Cl6,-1.6003636071666645,0.0
mp-17228,K2Ni3S4,K4 Ni6 S8,-0.9442484082777756,0.7685999999999997
mp-1079679,K2CdSn,K4 Cd2 Sn2,-0.22026426524999998,0.059499999999999886
mp-1213137,CsK2LaV2O8,Cs2 K4 La2 V4 O16,-2.7147614199396557,3.7121000000000004
mp-1093760,K2RbBi,K2 Rb1 Bi1,0.6042229545000004,0.0
mp-1204933,K2LaTa5O15,K4 La2 Ta10 O30,-3.3628105327681164,2.5845000000000002
mp-1223855,K2SnHgTe4,K2 Sn1 Hg1 Te4,-0.7669801835833336,0.6227999999999998
mp-1111931,K2ScHgF6,K2 Sc1 Hg1 F6,-3.0774416117000007,0.0
mp-1211945,K2C,K2 C1,1.3905183193333335,0.0
mp-1223672,K2Ba(BiO3)3,K2 Ba1 Bi3 O9,-1.7812772694666668,0.0
mp-1236558,K2BaLiCo(NO2)6,K2 Ba1 Li1 Co1 N6 O12,-1.0942912781666663,0.0
mp-560331,K2ZrS4,K16 Zr8 S32,-1.5548681086785712,1.8944
mp-1112066,K2LuAuCl6,K2 Lu1 Au1 Cl6,-2.002460137116666,2.0732
mp-1191511,K2FeP2O7,K8 Fe4 P8 O28,-2.4698835134404753,4.1612
mp-15598,K2Ni2(SO4)3,K8 Ni8 S12 O48,-1.8967612853684197,3.5401
mp-1111646,K2NaEuCl6,K2 Na1 Eu1 Cl6,-2.2230005250879317,0.0
mp-22934,K2PtCl4,K2 Pt1 Cl4,-1.507347296785714,1.8196
mp-8426,K2Se,K2 Se1,-1.2941353355208325,2.0925000000000002
mp-7148,K2SrTa2O7,K2 Sr1 Ta2 O7,-3.144033925972222,2.0748
mp-561132,K2Ge2PbS6,K4 Ge4 Pb2 S12,-1.0012206408636353,2.2112999999999996
mp-561277,K2PbO3,K8 Pb4 O12,-1.5860875086666641,1.1376
mp-1195072,K2Zn(SnSe3)2,K8 Zn4 Sn8 Se24,-0.9805493510056823,1.5684000000000002
mp-1112327,CsK2AlCl6,Cs1 K2 Al1 Cl6,-1.9201900942500019,4.3064
mp-1110779,K2RbNdBr6,K2 Rb1 Nd1 Br6,-2.1019992949499993,3.6906999999999996
mp-867362,K2SrIn7,K4 Sr2 In14,-0.21811515111666538,0.0
mp-7928,K2PtS2,K2 Pt1 S2,-1.1103009486249988,1.2355999999999998
mp-1201278,K2P2PdS6,K8 P8 Pd4 S24,-0.9537266819350644,1.2420999999999998
mp-555268,K2Sm2IrO7,K4 Sm4 Ir2 O14,-2.4816576109999993,0.27570000000000006
mp-1110775,K2RbSbI6,K2 Rb1 Sb1 I6,-1.1799628272,2.3768000000000002
mp-1112197,K2HgSbI6,K2 Hg1 Sb1 I6,-0.9748363127000005,0.0
mp-1233972,K2MgFe4P6(O4F3)4,K2 Mg1 Fe4 P6 O16 F12,-2.6781523787160273,1.6998000000000002
mp-567836,K2NaBP2,K4 Na2 B2 P4,-0.3809224582219481,1.771
mp-1111941,K2NiAuF6,K2 Ni1 Au1 F6,-2.1385830909166743,0.0
mp-17375,K2Na3TlO4,K8 Na12 Tl4 O16,-1.4509141521971274,1.3295999999999997
mp-1212043,K2HoSbO7,K4 Ho2 Sb2 O14,-1.8607322615454533,0.0
mp-1111108,K2NaAsF6,K2 Na1 As1 F6,-2.7894072958379312,4.4981
mp-1112011,K2VHgF6,K2 V1 Hg1 F6,-2.6284870532000006,0.0039000000000000146
mp-1201982,K2UH6C4SeO15,K4 U2 H12 C8 Se2 O30,-1.8254118447187502,2.083
mp-1111955,K2MnHgF6,K2 Mn1 Hg1 F6,-2.604453136993104,0.3587
mp-504498,K2CdPb,K4 Cd2 Pb2,-0.1775237352500001,0.0
mp-2224737,K2MgTi2(PS5)2,K2 Mg1 Ti2 P2 S10,-1.2106721864971983,0.036900000000000155
mp-1212630,K2BaNa2Ti4Si8(WO7)4,K2 Ba1 Na2 Ti4 Si8 W4 O28,-2.5445742930733046,0.10389999999999944
mp-1190935,K2CuP2O7,K4 Cu2 P4 O14,-2.406106367607142,0.0
mp-1232308,K2Zn3Se4,K4 Zn6 Se8,-1.1037923320972207,1.985
mp-1212099,K2LaTa6(Br5O)3,K4 La2 Ta12 Br30 O6,-1.8966938841111112,1.1473
mp-704306,K2U2MoO10,K8 U8 Mo4 O40,-2.9686943592999984,1.3411
mp-1019785,K2Si(S2O7)3,K8 Si4 S24 O84,-1.972805788816666,5.0725
mp-1235157,K2LiLa4O7,K2 Li1 La4 O7,-2.911579089309524,0.0
mp-27742,K2CdO2,K8 Cd4 O8,-1.405248993899999,1.3562
mp-1110950,K2NdAgI6,K2 Nd1 Ag1 I6,-1.3952997343666662,2.5576
mp-557832,K2Cd(AuS)4,K4 Cd2 Au8 S8,-0.7509450667727261,2.0328999999999997
mp-721217,K2P2H2O7,K8 P8 H8 O28,-2.346309422406593,5.0961
mp-729333,K2ZrSi3O10,K8 Zr4 Si12 O40,-2.88827583903125,0.7432
mp-1110932,K2NaPrBr6,K2 Na1 Pr1 Br6,-2.060006098916671,3.9822999999999995
mp-776081,K2O,K4 O2,-1.1442264339999992,1.7426
mp-1019787,K2NaZn(BO2)5,K8 Na4 Zn4 B20 O40,-2.6434092778532974,4.2332
mp-1205017,K2UCoP2O11,K8 U4 Co4 P8 O44,-2.430148786546217,0.0
mp-569161,K2La6OsI12,K4 La12 Os2 I24,-1.6075994597380956,0.0
mp-1212194,K2U3H4(O3F4)2,K4 U6 H8 O12 F16,-2.551325982804348,2.1424
mp-1212097,K2GdNb5O15,K4 Gd2 Nb10 O30,-2.8348236953043475,1.8773000000000002
mp-1110756,K2RbNdCl6,K2 Rb1 Nd1 Cl6,-2.3695992799499996,4.359500000000001
mp-1079820,K2SnO6,K2 Sn1 O6,-0.8537271938333331,0.20030000000000014
mp-1112279,K2AgPdF6,K2 Ag1 Pd1 F6,-2.090762546500011,0.0
mp-1110857,K2TaAgF6,K2 Ta1 Ag1 F6,-2.60198132280332,0.31590000000000007
mp-573568,K2TcI6,K4 Tc2 I12,-1.0048353427222214,0.17469999999999986
mp-1084834,K2Tc,K6 Tc3,1.572279116333334,0.0
mp-1196739,K2SnH2OF6,K8 Sn4 H8 O4 F24,-2.545701387041667,4.158200000000001
mp-29361,K2U2O7,K4 U4 O14,-3.3220649983636332,1.6483
mp-2228468,K2MgFe4O7,K2 Mg1 Fe4 O7,-1.5361704329999992,1.2704
mp-1236687,K2LiS2(O2F)2,K2 Li1 S2 O4 F2,-2.114287678893939,1.0016999999999998
mp-1178166,K2LiNbO4,K8 Li4 Nb4 O16,-2.5018954291041657,3.8068
mp-1212134,K2C7N4O,K4 C14 N8 O2,-0.29956881032142796,3.0065999999999997
mp-14324,K2Na4Be2O5,K4 Na8 Be4 O10,-2.0083095994244022,2.6224999999999996
mp-601334,K2Cr4Co(HO4)4,K2 Cr4 Co1 H4 O16,-1.6461723014629621,1.9353
mp-556638,K2Th(MoO4)3,K4 Th2 Mo6 O24,-2.4828889544166657,3.6330999999999998
mp-31486,K2SnBi,K8 Sn4 Bi4,-0.3538888486250009,0.0
mp-556573,K2WC2O9,K8 W4 C8 O36,-1.577796719607143,3.5025
mp-1224487,K2Fe2Co2C12N12O,K2 Fe2 Co2 C12 N12 O1,0.3445050096129023,0.0
mp-655105,K2Pb(SO4)2,K2 Pb1 S2 O8,-1.720530656115384,2.5274
mp-1076206,K2Na2NbW3O10,K16 Na16 Nb8 W24 O80,-2.010529191583812,0.12039999999999962
mp-1111116,K2RbNbF6,K2 Rb1 Nb1 F6,-2.9154712096999993,0.0
mp-2216002,K2MgMn2P6(HO10)2,K2 Mg1 Mn2 P6 H2 O20,-2.5156553392642174,3.5628
mp-505397,K2PuCl6,K2 Pu1 Cl6,-2.200008569249998,0.3467000000000001
mp-560223,K2Se(SO3)2,K8 Se4 S8 O24,-1.8477569088039756,2.8607
mp-1212140,K2Er2(PO4)3,K8 Er8 P12 O48,-3.1033003159699235,0.0349
mp-4698,K2Ge8O17,K8 Ge32 O68,-2.140656972388888,2.7472
mp-28737,K2(CuTe)5,K4 Cu10 Te10,-0.5431013664861085,0.0
mp-557516,K2Be2Zn2Si3O11,K4 Be4 Zn4 Si6 O22,-2.8075523563499987,3.5046999999999997
mp-4264,K2S2O5,K4 S4 O10,-1.973917681888889,3.1872
mp-1211983,K2MoH(OF2)2,K8 Mo4 H4 O8 F16,-2.2074414053249996,3.4815
mp-695505,K2LiNb6(PO8)3,K2 Li1 Nb6 P3 O24,-2.9244186964378307,2.2981
mp-1112192,K2YHgF6,K2 Y1 Hg1 F6,-3.0654449642,0.0
mp-21546,K2CeNb5O15,K4 Ce2 Nb10 O30,-3.0826058709565216,0.0
mp-1111432,K2RbRhF6,K2 Rb1 Rh1 F6,-2.5609692216999997,2.2056
mp-1211809,K2Na4Fe2O5,K4 Na8 Fe4 O10,-1.5163909640397872,0.48219999999999996
mp-15147,K2VCuS4,K4 V2 Cu2 S8,-1.2638027968124992,1.2343
mp-541878,K2Ge2S5,K8 Ge8 S20,-1.0395036432777767,2.2390999999999996
mp-734399,K2Cd(SeO5)2,K4 Cd2 Se4 O20,-1.1180602606124996,0.5115
mp-772808,K2BiPCO7,K4 Bi2 P2 C2 O14,-2.2834633765952375,3.626
mp-1224543,K2NbV(PO5)2,K8 Nb4 V4 P8 O40,-2.7001199883616067,1.0716
mp-1224541,K2TiCr(PO4)3,K8 Ti4 Cr4 P12 O48,-2.84168312509273,2.6824000000000003
mp-1211970,K2SrNb5O15,K4 Sr2 Nb10 O30,-2.9528311726956518,0.0
mp-1111674,K2LiCeI6,K2 Li1 Ce1 I6,-1.596431547783333,0.2547999999999999
mp-1184754,K2RbBi,K2 Rb1 Bi1,-0.3441331105000003,0.13990000000000014
mp-680403,K2In3AgSe6,K8 In12 Ag4 Se24,-0.9731110039774299,1.2743
mp-1197582,K2Ca2Si8O23,K2 Ca2 Si8 O23,-2.432034181342856,1.1323
mp-772832,K2LuPCO7,K4 Lu2 P2 C2 O14,-2.80081558631746,4.5152
mp-762240,K2Li2TiO4,K8 Li8 Ti4 O16,-2.538111329944444,4.2118
mp-1112195,K2HgSbF6,K2 Hg1 Sb1 F6,-2.4365113132,0.0
mp-1180911,K2NbO3F5,K4 Nb2 O6 F10,-2.610085996318182,0.7448999999999999
mp-863759,CsK2Bi,Cs1 K2 Bi1,-0.34619484603879425,0.30099999999999993
mp-674465,K2SrCl4,K8 Sr4 Cl16,-2.4008920614285683,4.988099999999999
mp-1199033,K2TcCl5O,K8 Tc4 Cl20 O4,-1.770622836333333,0.5965
mp-1233195,K2Nd2Mg(SO4)4,K2 Nd2 Mg1 S4 O16,-2.334695628979999,1.6216999999999997
mp-1110760,K2RbBiBr6,K2 Rb1 Bi1 Br6,-1.6525146551999998,3.4181
mp-1346558,K2NaNb(OF2)2,K4 Na2 Nb2 O4 F8,-2.973269798587931,2.4644000000000004
mp-772835,K2NdPCO7,K4 Nd2 P2 C2 O14,-2.7509691205535702,4.3286999999999995
mp-1188845,K2Ag2GeSe4,K4 Ag4 Ge2 Se8,-0.8382735202453699,1.0777999999999999
mp-721856,K2Ti(OF2)2,K4 Ti2 O4 F8,-2.776295094203704,0.9449
mp-1227933,K2Mo3SO17,K8 Mo12 S4 O68,-1.2233610842173899,0.6779
mp-571314,K2CoCl4,K8 Co4 Cl16,-1.7452540209999998,0.021799999999999986
mp-1211754,K2NiC4(SO)4,K4 Ni2 C8 S8 O8,-1.0147438769666668,1.7671999999999999
mp-1110675,K2RbBiF6,K2 Rb1 Bi1 F6,-2.8300531616999995,4.2158999999999995
mp-1019777,K2La2B2O7,K8 La8 B8 O28,-3.14609544675641,4.2027
mp-12626,K2SrBe2F8,K2 Sr1 Be2 F8,-3.594424533423077,7.202
mp-1019791,K2Zn(PO3)4,K4 Zn2 P8 O24,-2.5899620654248108,4.9228
mp-1197421,K2Ru(NO2)5,K8 Ru4 N20 O40,-1.0072232046944447,0.1857000000000001
mp-1111971,CsK2TlF6,Cs1 K2 Tl1 F6,-2.583284891248851,3.5839999999999996
mp-1112308,CsK2MoF6,Cs1 K2 Mo1 F6,-2.8447562689155177,2.8022
mp-1212472,K2Nd4Ge4O17,K4 Nd8 Ge8 O34,-2.275682133592591,0.0
mp-560685,K2Ge(IO3)6,K2 Ge1 I6 O18,-1.1661583472037036,3.1784000000000003
mp-1112068,K2GdAuCl6,K2 Gd1 Au1 Cl6,-1.99340283545,1.5861999999999998
mp-1111958,K2HgIrF6,K2 Hg1 Ir1 F6,-2.0933606342,0.0
mp-781788,K2LiNb6(PO8)3,K4 Li2 Nb12 P6 O48,-2.9239369572711635,1.8622
mp-2218980,K2Na2MgTi2O6,K2 Na2 Mg1 Ti2 O6,-2.3639138764557908,0.0
mp-1203089,K2Cr2AsHO10,K6 Cr6 As3 H3 O30,-1.7819576198906237,2.6881
mp-728774,K2Cr2AsHO10,K6 Cr6 As3 H3 O30,-1.7876273784322905,2.6723
mp-1413923,K2Pt(N2O5)2,K2 Pt1 N4 O10,1.6646634417941177,0.0
mp-1193190,K2Cr3O9,K4 Cr6 O18,-1.9118562879999996,0.27059999999999995
mp-1211647,K2PrNb5O15,K4 Pr2 Nb10 O30,-3.0787946401594213,1.8979
mp-1211959,K2MnOF5,K4 Mn2 O2 F10,-2.4063695880478924,0.0
mp-1211709,K2RbHoV2O8,K2 Rb1 Ho1 V2 O8,-2.7325402276428554,3.3687
mp-1079567,K2RbPt,K4 Rb2 Pt2,0.17277361075000108,0.0
mp-22650,K2CaNi(NO2)6,K2 Ca1 Ni1 N6 O12,-1.1980433738409084,1.7049
mp-554044,K2NiH12(C2O7)2,K4 Ni2 H24 C8 O28,-1.4762491925606056,3.1717
mp-558276,K2Er(NO3)5,K8 Er4 N20 O60,-1.4687560930217394,3.4458
mp-1224478,K2GaP2H3(O4F)2,K4 Ga2 P4 H6 O16 F4,-2.403597571113094,4.9272
mp-1212143,K2BeCl4,K8 Be4 Cl16,-2.1198989670714283,5.241099999999999
mp-19374,K2SrNi(NO2)6,K8 Sr4 Ni4 N24 O48,-1.211505783954545,2.1937
mp-1223767,K2MgH4(I2O7)2,K2 Mg1 H4 I4 O14,-1.3679703663799996,3.3616
mp-17371,K2ErF5,K8 Er4 F20,-3.7756376905625,6.7896
mp-1206350,K2Te2Pd,K2 Te2 Pd1,-0.9473361495000006,0.21030000000000015
mp-561987,K2Co2(MoO4)3,K8 Co8 Mo12 O48,-1.8157337057631584,2.5043
mp-555587,K2SmP2S7,K4 Sm2 P4 S14,-1.3038260421904753,2.2591
mp-1104357,K2Mo(SO)2,K4 Mo2 S4 O4,-1.5807493506428563,2.2395
mp-22963,K2TeBr6,K4 Te2 Br12,-1.236541104166668,2.3360000000000003
mp-510629,K2Co3H6S3O16,K4 Co6 H12 S6 O32,-1.692469206816667,0.0242
mp-1110897,K2NaBiBr6,K2 Na1 Bi1 Br6,-1.655248133587931,3.1276
mp-1110921,K2AgBiBr6,K2 Ag1 Bi1 Br6,-1.4234045406166662,1.5765
mp-1233021,K2Nd4MgNb2O12,K2 Nd4 Mg1 Nb2 O12,-3.0305358504523796,0.4507000000000003
mp-555116,K2NaMnO4,K8 Na4 Mn4 O16,-1.8172658642262922,1.4825
mp-1112328,CsK2AlBr6,Cs1 K2 Al1 Br6,-1.679993808750001,3.2978
mp-1202524,K2CuH14C4(N3O4)2,K4 Cu2 H28 C8 N12 O16,-0.991404611628572,1.0941999999999998
mp-1093705,K2HgSe,K2 Hg1 Se1,-0.2121200473136895,0.2547999999999999
mp-19320,K2FeO4,K8 Fe4 O16,-1.4263939256428553,1.27
mp-1181071,K2Mn(SO6)2,K4 Mn2 S4 O24,-1.2671045651430006,0.03299999999999992
mp-1110639,CsK2ScF6,Cs1 K2 Sc1 F6,-3.443641473415518,5.6381
mp-706337,K2TiCr(PO4)3,K16 Ti8 Cr8 P24 O96,-2.8293313825269406,2.3967
mp-1201514,K2RuO5,K8 Ru4 O20,-1.5153556511875,0.9515
mp-1112237,K2CeCuCl6,K2 Ce1 Cu1 Cl6,-1.9621458377499992,1.5332000000000003
mp-1414055,K2Cr2Cd(H2O5)2,K2 Cr2 Cd1 H4 O10,0.1016881045000006,0.0
mp-1111102,K2TlCoF6,K2 Tl1 Co1 F6,-2.4742211952833344,2.5182
mp-734386,K2CaS2O9,K4 Ca2 S4 O18,-2.124294719785714,0.0
mp-1206020,K2Ce(CuS2)2,K2 Ce1 Cu2 S4,-1.4065924493888877,0.5588999999999995
mp-28419,K2TeSe3,K8 Te4 Se12,-0.8443827470312494,1.7896
mp-1407746,K2Fe2SeS3,K2 Fe2 Se1 S3,0.9182183782070314,0.0
mp-1103867,K2Se4O,K4 Se8 O2,-0.8136448494821426,0.9023000000000001
mp-1110893,K2NaNdCl6,K2 Na1 Nd1 Cl6,-2.2843711112499974,4.8337
mp-7385,K2Be2PbF8,K2 Be2 Pb1 F8,-3.2365525072692307,5.5671
mp-1112479,K2AgAuCl6,K2 Ag1 Au1 Cl6,-1.3433952826166666,0.0
mp-1111205,K2RbTbCl6,K2 Rb1 Tb1 Cl6,-2.395409949866666,4.247
mp-722903,K2LiAlF6,K2 Li1 Al1 F6,-1.1880963432833334,0.0
mp-1105096,K2H4OsO6,K2 H4 Os1 O6,-1.2738005203461535,0.13450000000000006
mp-510467,K2CrH2Cl5O,K8 Cr4 H8 Cl20 O4,-1.7809989488181819,2.3851
mp-27207,K2MgCl4,K2 Mg1 Cl4,-2.2523917470714276,4.7652
mp-557802,K2Be(Si2O5)2,K8 Be4 Si16 O40,-3.0961941384999996,4.401999999999999
mp-1202353,K2PS3,K16 P8 S24,-1.1887649875654749,2.887
mp-1147574,K2Cu(ClF)2,K2 Cu1 Cl2 F2,-2.0374978042142855,0.0
mp-1180986,K2ZnH12(SO7)2,K4 Zn2 H24 S4 O28,-1.1125127927258054,2.6945
mp-23021,K2ReBr6,K2 Re1 Br6,-1.3918254963333325,0.9700000000000001
mp-6592,K2Pt(NO2)4,K8 Pt4 N16 O32,-1.0722233104666656,2.1193999999999997
mp-542638,K2Mn(PS3)2,K4 Mn2 P4 S12,-0.9739484865197034,0.16339999999999977
mp-1112472,K2EuAgCl6,K2 Eu1 Ag1 Cl6,-1.9865998921166672,0.0
mp-761139,K2LiVPO6,K8 Li4 V4 P4 O24,-2.508650358406926,4.1095999999999995
mp-1199102,K2SnC4O9,K4 Sn2 C8 O18,-1.5254686929375012,0.1878
mp-11887,K2U3(TeO7)2,K2 U3 Te2 O14,-2.8720875929920617,1.8600999999999999
mp-558707,K2UAs2O9,K8 U4 As8 O36,-2.4474371680000004,2.4232
mp-1110941,K2LiBiI6,K2 Li1 Bi1 I6,-1.2160481797833331,1.9247
mp-707986,K2Pr2H3(S2O9)2,K8 Pr8 H12 S16 O72,-2.255713245744253,0.1872
mp-1211842,K2PbCl5,K8 Pb4 Cl20,-1.556820420546881,0.0
mp-755802,K2MgO2,K8 Mg4 O8,-1.9635271743999994,2.5286
mp-3821,K2PtF6,K2 Pt1 F6,-2.344315705833332,2.5717
mp-1211726,K2Rb4Fe2O5,K4 Rb8 Fe4 O10,-1.4537797397692305,1.0154999999999998
mp-1111658,K2LiTlF6,K2 Li1 Tl1 F6,-2.7293710456166673,3.5058
mp-1112069,K2InAuBr6,K2 In1 Au1 Br6,-1.3487184761166664,0.0
mp-1232348,K2Li2Cu(IO)2,K2 Li2 Cu1 I2 O2,-1.2012704117962956,0.0
mp-1666895,K2CoH4(I2O7)2,K4 Co2 H8 I8 O28,-1.1770057005799999,0.015200000000000102
mp-1195515,K2U(Si2O5)3,K8 U4 Si24 O60,-3.1918120630000004,0.016000000000000014
mp-761245,K2Li2CoO4,K8 Li8 Co4 O16,-1.6805098587407405,1.0448
mp-699399,K2BaNi(NO2)6,K2 Ba1 Ni1 N6 O12,-1.0041514947499997,1.929
mp-556333,K2ZnCu3P3O12F,K4 Zn2 Cu6 P6 O24 F2,-2.190182092087637,0.0
mp-1111999,K2AlAuBr6,K2 Al1 Au1 Br6,-1.2930873976499981,0.0
mp-1194684,K2Cu5TeS3O19,K4 Cu10 Te2 S6 O38,-1.4598337928722211,0.0676000000000001
